Fake_Student_ID,Race,Ethnicity,Sex,LEP,HomeLanguage,SpEdFlag,TAGFlag,Econ_Disadvantage,Migrant,DyslexiaFlag
8570351,Hispanic,H,M,T,Spanish,F,F,T,N,F
8570354,Hispanic,H,F,T,Spanish,F,F,T,N,F
8570372,Hispanic,H,M,T,Spanish,F,T,T,N,F
8570399,Hispanic,H,M,F,English,F,T,T,N,F
8570405,Hispanic,H,F,T,Spanish,T,F,T,N,F
8570474,Hispanic,H,M,F,English,F,F,T,N,T
8570558,Hispanic,H,F,T,Spanish,F,F,T,N,F
8570693,Hispanic,H,F,T,Spanish,F,F,T,N,F
8570744,Hispanic,H,M,F,English,F,T,T,N,F
8570762,Black or African American,N,M,F,English,F,F,F,N,F
8570786,Hispanic,H,F,T,Spanish,F,T,T,N,F
8570795,Hispanic,H,F,T,Spanish,F,F,T,N,F
8570813,Black or African American,N,M,F,English,F,F,T,N,F
8571059,Asian,N,M,T,Vietnamese,F,T,T,N,F
8571077,Hispanic,H,M,F,English,F,F,T,N,F
8571170,Hispanic,H,M,T,Spanish,F,T,T,N,F
8571209,Hispanic,H,M,F,English,T,F,T,N,F
8571212,Hispanic,H,M,T,Spanish,F,F,T,N,F
8571251,Hispanic,H,M,F,English,F,T,T,N,F
8571305,Hispanic,H,M,T,Spanish,F,T,T,N,F
8571320,Black or African American,N,M,F,English,F,F,T,N,F
8571326,Hispanic,H,M,T,Spanish,F,F,T,N,F
8571377,Hispanic,H,F,T,Spanish,F,T,T,N,F
8571434,Hispanic,H,M,T,Spanish,F,F,T,N,F
8571470,Asian,N,F,T,Tagalog,F,T,F,N,F
8571473,Hispanic,H,M,F,English,F,F,T,N,F
8571485,Hispanic,H,F,T,Spanish,F,T,T,N,F
8571491,Hispanic,H,F,T,Spanish,F,T,T,N,F
8571506,Hispanic,H,F,T,Spanish,F,T,T,N,F
8571515,Hispanic,H,M,F,Spanish,F,F,T,N,F
8571545,Hispanic,H,F,T,Spanish,F,F,T,N,F
8571701,Hispanic,H,M,T,Spanish,F,F,T,N,F
8571728,Hispanic,H,F,T,Spanish,F,F,F,N,F
8571734,Hispanic,H,M,T,Spanish,F,T,F,N,F
8571749,Black or African American,N,M,F,English,F,F,T,N,F
8571764,Hispanic,H,M,T,Spanish,F,T,T,N,F
8571773,Hispanic,H,F,T,Spanish,F,T,T,N,F
8571779,Hispanic,H,M,F,Spanish,F,F,F,N,F
8571857,Hispanic,H,M,T,Spanish,F,F,F,N,F
8571899,Hispanic,H,M,F,English,F,F,F,N,T
8572049,Hispanic,H,M,F,English,T,F,T,N,F
8572058,Hispanic,H,F,T,Spanish,T,F,T,N,F
8572121,Hispanic,H,M,F,English,T,F,T,N,T
8572319,Black or African American,N,F,F,English,T,F,T,N,T
8572523,Hispanic,H,F,T,Spanish,T,F,T,N,F
8572574,Hispanic,H,F,T,Spanish,T,F,T,N,T
8572601,Black or African American,N,F,F,English,F,F,T,N,F
8572892,Black or African American,N,M,F,English,F,F,T,N,F
8572979,Hispanic,H,M,F,English,F,F,F,N,T
8572997,Black or African American,N,M,F,English,F,T,T,N,F
8573009,Black or African American,N,F,F,English,F,F,T,N,F
8573114,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573168,White,N,M,F,English,F,T,F,N,F
8573177,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573348,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573390,Hispanic,H,M,T,Spanish,F,F,T,N,T
8573444,Hispanic,H,F,T,Spanish,F,T,T,N,F
8573462,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573486,Hispanic,H,M,T,Spanish,F,F,T,N,F
8573495,Hispanic,H,M,T,Spanish,F,T,T,N,F
8573546,Hispanic,H,M,T,Spanish,F,F,T,N,F
8573600,Hispanic,H,M,T,Spanish,F,F,T,N,T
8573675,Hispanic,H,M,F,English,F,F,T,N,F
8573684,Hispanic,H,M,T,Spanish,F,T,T,N,F
8573690,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573699,Hispanic,H,M,T,Spanish,F,F,F,N,F
8573714,Hispanic,H,F,T,English,F,F,T,N,F
8573723,Hispanic,H,F,T,Spanish,F,T,T,N,F
8573726,Hispanic,H,M,T,Spanish,F,T,T,N,F
8573732,Hispanic,H,M,T,Spanish,F,F,F,N,F
8573738,Hispanic,H,M,T,Spanish,F,F,T,N,F
8573759,Hispanic,H,M,T,Spanish,T,F,T,N,F
8573762,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573849,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573855,Hispanic,H,F,T,Spanish,F,T,T,N,F
8573882,Hispanic,H,F,T,Spanish,F,T,T,N,F
8573885,Hispanic,H,M,F,Spanish,F,T,F,N,F
8573891,Hispanic,H,M,T,Spanish,F,F,T,N,F
8573897,Hispanic,H,M,F,English,F,F,T,N,F
8573909,Hispanic,H,M,T,Spanish,F,F,F,N,F
8573921,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573924,Hispanic,H,M,T,Spanish,F,F,T,N,F
8573939,Hispanic,H,F,T,Spanish,F,T,F,N,F
8573945,Hispanic,H,F,T,Spanish,F,F,T,N,F
8573957,Hispanic,H,M,T,Spanish,F,F,T,N,F
8573972,Black or African American,N,F,F,English,F,T,T,N,F
8573984,Black or African American,N,M,F,English,F,F,T,N,F
8574017,Hispanic,H,F,F,English,F,F,T,N,T
8574134,Black or African American,N,M,F,English,F,F,T,N,F
8574173,Hispanic,H,M,T,English,T,F,T,N,F
8574182,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574197,Hispanic,H,F,T,Spanish,F,F,T,N,F
8574230,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574278,Hispanic,H,M,T,Spanish,F,F,F,N,F
8574290,Hispanic,H,F,F,English,F,F,F,N,T
8574323,Hispanic,H,M,T,Spanish,T,T,T,N,F
8574356,Asian,N,F,T,Tagalog,F,T,F,N,F
8574362,Hispanic,H,M,T,Spanish,T,F,F,N,T
8574365,Black or African American,N,F,F,English,T,F,T,N,F
8574368,Hispanic,H,M,T,Spanish,F,F,F,N,F
8574416,Black or African American,N,F,F,English,F,T,T,N,F
8574425,Black or African American,N,F,F,English,F,F,T,N,F
8574437,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574458,Black or African American,N,F,F,English,F,T,T,N,F
8574470,Black or African American,N,F,F,English,F,F,T,N,F
8574500,Black or African American,N,F,F,English,F,F,T,N,F
8574515,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574653,Hispanic,H,F,T,Spanish,T,F,F,N,F
8574695,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574743,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574782,Hispanic,H,M,T,Spanish,F,T,T,N,F
8574791,Hispanic,H,M,T,Spanish,F,F,F,N,T
8574827,M Multi-Racial,N,F,F,English,F,T,T,N,F
8574848,Hispanic,H,F,F,English,F,F,T,N,F
8574887,Hispanic,H,M,T,Spanish,F,T,F,N,F
8574893,Hispanic,H,F,T,Spanish,F,F,T,N,F
8574902,Hispanic,H,M,F,English,F,F,T,N,F
8574908,Hispanic,H,M,T,Spanish,F,T,F,N,F
8574911,Hispanic,H,M,T,Spanish,F,F,F,N,F
8574926,Hispanic,H,M,T,Spanish,F,F,T,N,F
8574935,Hispanic,H,F,T,Spanish,F,F,T,N,F
8574956,Hispanic,H,F,F,Spanish,F,F,T,N,F
8574959,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575016,Hispanic,H,M,T,Spanish,T,T,T,N,F
8575022,Hispanic,H,F,T,Spanish,F,F,T,N,T
8575028,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575034,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575043,Hispanic,H,F,T,Spanish,F,F,F,N,F
8575055,Hispanic,H,F,T,Spanish,F,T,T,N,F
8575094,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575208,Hispanic,H,M,F,English,T,F,T,N,F
8575229,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575379,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575382,Hispanic,H,M,F,English,F,T,T,N,F
8575388,Hispanic,H,M,T,Spanish,F,T,T,N,F
8575436,Hispanic,H,M,T,Spanish,T,F,T,N,F
8575457,White,N,M,T,Spanish,F,F,T,N,F
8575463,Hispanic,H,M,T,Spanish,F,F,F,N,F
8575484,Hispanic,H,F,T,Spanish,F,T,T,N,F
8575493,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575511,Hispanic,H,F,T,Spanish,F,T,T,N,F
8575517,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575523,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575532,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575547,Hispanic,H,F,T,Spanish,F,T,T,N,F
8575559,Hispanic,H,F,T,Spanish,F,F,T,N,T
8575562,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575565,Hispanic,H,M,F,English,F,F,F,N,F
8575568,Hispanic,H,F,T,Spanish,F,T,T,N,F
8575577,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575580,Hispanic,H,F,T,Spanish,F,T,T,N,F
8575592,Hispanic,H,M,T,Spanish,F,T,T,N,F
8575604,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575619,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575628,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575631,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575637,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575643,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575679,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575694,Hispanic,H,M,F,English,F,T,F,N,F
8575700,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575706,Hispanic,H,F,F,English,F,F,T,N,F
8575787,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575793,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575820,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575859,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575865,Hispanic,H,F,T,Spanish,F,F,T,N,F
8575883,Black or African American,N,M,T,Amharic,F,F,T,N,F
8575916,Hispanic,H,M,T,Spanish,F,F,T,N,F
8575946,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576063,Hispanic,H,M,T,Spanish,F,F,F,N,F
8576084,Hispanic,H,F,T,Spanish,F,T,T,N,F
8576144,Hispanic,H,M,F,English,T,F,F,N,F
8576186,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576204,Hispanic,H,F,T,Spanish,F,T,F,N,F
8576213,Hispanic,H,F,T,Spanish,F,T,T,N,F
8576216,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576240,Hispanic,H,M,T,Spanish,F,T,F,N,F
8576255,Hispanic,H,F,F,English,T,F,T,N,T
8576294,Hispanic,H,M,T,Spanish,T,F,T,N,F
8576372,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576636,Hispanic,H,F,T,Spanish,T,F,T,N,F
8576699,Hispanic,H,M,T,Spanish,T,F,T,N,T
8576840,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576849,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576858,Hispanic,H,F,T,Spanish,F,T,T,N,F
8576867,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576873,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576876,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576882,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576885,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576894,Hispanic,H,M,T,Spanish,F,T,T,N,F
8576897,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576900,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576903,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576906,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576909,Hispanic,H,F,F,English,F,F,T,N,F
8576924,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576933,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576939,Hispanic,H,F,T,Spanish,F,T,T,N,F
8576948,White,N,F,F,English,F,T,F,N,F
8576951,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576960,Hispanic,H,F,F,English,F,F,T,N,F
8576963,Hispanic,H,F,T,Spanish,F,F,T,N,F
8576972,Hispanic,H,M,T,Spanish,F,F,T,N,F
8576981,Hispanic,H,F,F,English,F,F,T,N,F
8576984,Hispanic,H,M,F,English,F,F,F,N,F
8576987,Hispanic,H,M,F,English,T,F,T,N,F
8576990,Hispanic,H,M,F,English,T,F,T,N,T
8576993,Hispanic,H,M,F,English,F,F,T,N,F
8576996,Hispanic,H,M,F,English,F,F,T,N,F
8576999,Hispanic,H,M,F,English,F,F,F,N,F
8577005,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577143,Hispanic,H,M,T,Spanish,T,F,T,N,T
8577149,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577158,Hispanic,H,F,T,Spanish,F,T,T,N,F
8577230,Hispanic,H,F,T,Spanish,F,F,T,N,F
8577326,Hispanic,H,M,T,Spanish,T,F,T,N,F
8577410,Hispanic,H,M,F,Spanish,F,F,T,N,F
8577458,Hispanic,H,F,F,Spanish,T,F,F,N,F
8577548,Hispanic,H,M,F,English,F,T,T,N,F
8577560,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577617,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577623,Hispanic,H,F,T,Spanish,F,T,T,N,F
8577647,Hispanic,H,M,T,Spanish,F,T,T,N,F
8577668,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577698,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577803,Hispanic,H,F,T,English,F,F,F,N,F
8577839,Hispanic,H,M,T,Spanish,F,F,T,N,F
8577845,Hispanic,H,M,T,Spanish,T,F,T,N,F
8577902,Hispanic,H,M,T,Spanish,T,F,T,N,F
8577932,Hispanic,H,F,T,Spanish,F,F,T,N,T
8578046,Hispanic,H,M,T,Spanish,F,F,F,N,F
8578091,M Multi-Racial,N,F,F,English,T,F,F,N,F
8578112,Black or African American,N,M,F,English,T,F,T,N,F
8578115,Black or African American,N,M,F,English,F,F,T,N,F
8578481,Hispanic,H,F,T,Spanish,T,T,T,N,F
8578658,Hispanic,H,F,T,Spanish,F,F,T,N,F
8578682,Asian,N,M,F,Chinese,F,T,F,N,F
8578748,Hispanic,H,F,T,Spanish,T,F,T,N,F
8578856,Hispanic,H,F,F,English,F,F,T,N,F
8578868,White,N,F,T,Bosnian,F,F,T,N,F
8578871,Hispanic,H,F,T,Spanish,F,F,T,N,F
8578877,Black or African American,N,M,F,English,F,F,T,N,F
8578883,Hispanic,H,M,T,Spanish,F,T,T,N,F
8578892,Hispanic,H,F,F,English,F,T,F,N,F
8578937,Hispanic,H,M,F,Spanish,T,F,T,N,F
8578979,Hispanic,H,F,T,Spanish,F,F,T,N,F
8578997,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579003,Black or African American,N,F,F,English,F,T,T,N,F
8579006,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579012,Black or African American,N,F,F,English,F,F,T,N,F
8579027,Hispanic,H,F,T,Spanish,F,T,T,N,F
8579093,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579174,Black or African American,N,M,F,English,T,F,T,N,F
8579243,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579255,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579261,Hispanic,H,F,T,Spanish,F,F,T,N,F
8579354,Hispanic,H,F,T,Spanish,F,T,T,N,F
8579405,Hispanic,H,F,T,Spanish,F,F,T,N,F
8579429,Hispanic,H,F,F,English,F,T,F,N,F
8579432,M Multi-Racial,N,M,F,English,F,F,F,N,F
8579444,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579462,Hispanic,H,F,T,Spanish,F,F,T,N,F
8579471,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579477,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579567,Black or African American,N,M,F,English,T,T,F,N,F
8579570,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579600,Hispanic,H,M,F,English,T,F,T,N,F
8579651,Hispanic,H,F,T,Spanish,T,F,T,N,F
8579708,Hispanic,H,F,T,Spanish,F,F,T,N,F
8579732,Hispanic,H,M,F,English,F,T,T,N,F
8579744,White,N,M,F,English,F,F,F,N,F
8579777,Hispanic,H,F,T,Spanish,F,F,T,N,F
8579780,Hispanic,H,M,T,Spanish,F,T,T,N,F
8579789,Hispanic,H,F,T,Spanish,T,F,T,N,F
8579840,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579912,Hispanic,H,F,F,English,F,T,T,N,F
8579915,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579924,Hispanic,H,F,T,Spanish,F,F,T,N,F
8579933,Hispanic,H,M,T,Spanish,F,F,T,N,F
8579984,Black or African American,N,F,F,English,F,T,T,N,F
8580008,Hispanic,H,F,T,Spanish,F,F,F,N,F
8580026,Hispanic,H,F,T,Spanish,F,F,T,N,F
8580044,Black or African American,N,M,F,English,F,T,F,N,F
8580062,Hispanic,H,M,T,Spanish,F,F,T,N,F
8580095,Hispanic,H,F,T,Spanish,F,F,T,N,F
8580101,Hispanic,H,F,T,Spanish,F,T,T,N,F
8580119,Hispanic,H,F,T,Spanish,F,T,T,N,F
8580134,Hispanic,H,F,F,English,F,F,T,N,F
8580149,Black or African American,N,M,F,English,T,F,T,N,T
8580191,Hispanic,H,M,T,Spanish,F,T,T,N,F
8580200,Hispanic,H,F,T,Spanish,F,F,T,N,F
8580254,Hispanic,H,M,T,Spanish,F,F,T,N,F
8580344,White,N,F,F,English,T,F,T,N,F
8580350,Black or African American,N,F,F,English,F,F,T,N,F
8580395,M Multi-Racial,N,M,F,Egyptian,F,F,F,N,F
8580491,Black or African American,N,M,F,English,T,F,T,N,F
8580623,Black or African American,N,M,F,English,F,F,T,N,F
8580638,Black or African American,N,M,F,English,F,F,T,N,F
8580674,M Multi-Racial,N,F,T,Spanish,F,F,T,N,F
8580677,Black or African American,N,F,F,English,F,F,T,N,F
8580809,Hispanic,H,F,T,Spanish,T,F,T,N,F
8580992,Hispanic,H,M,T,Spanish,T,F,T,N,T
8581025,Hispanic,H,M,T,Spanish,F,F,T,N,F
8581262,Hispanic,H,M,T,Spanish,F,F,T,N,F
8581265,Hispanic,H,F,F,English,F,F,F,N,F
8581310,Hispanic,H,M,F,Spanish,F,F,T,N,F
8581364,Hispanic,H,M,T,Spanish,T,F,T,N,T
8581379,Hispanic,H,M,T,Spanish,T,F,T,N,T
8581496,Hispanic,H,F,T,Spanish,F,T,T,N,F
8581523,Hispanic,H,F,T,Spanish,F,F,T,N,F
8581559,Hispanic,H,M,T,Spanish,F,T,F,N,F
8581574,Black or African American,N,F,T,Ibo,F,T,T,N,F
8581685,Hispanic,H,M,T,Spanish,F,F,T,N,T
8581700,Hispanic,H,M,F,English,F,F,T,N,T
8581721,Black or African American,N,F,T,Amharic,F,T,T,N,F
8581787,Hispanic,H,M,T,Spanish,F,F,T,N,F
8581796,Hispanic,H,M,F,English,F,F,T,N,F
8581814,Hispanic,H,M,T,Spanish,F,F,T,N,F
8581844,Hispanic,H,F,F,English,F,F,F,N,F
8581859,White,N,M,T,English,F,T,T,N,F
8581913,Black or African American,N,M,F,English,F,F,T,N,F
8582048,Black or African American,N,M,F,English,T,F,T,N,F
8582060,Hispanic,H,F,T,English,F,F,T,N,F
8582063,Hispanic,H,M,T,Spanish,T,F,T,N,T
8582147,Hispanic,H,M,T,English,F,F,T,N,F
8582153,Hispanic,H,F,T,Spanish,F,F,T,N,F
8582192,M Multi-Racial,N,F,F,English,F,F,T,N,F
8582198,Hispanic,H,F,T,Spanish,F,T,F,N,F
8582210,White,N,M,F,English,F,F,T,N,F
8582261,Hispanic,H,M,F,English,T,F,T,N,T
8582297,Hispanic,H,M,F,English,T,F,T,N,F
8582309,Hispanic,H,F,F,English,F,F,T,N,F
8582315,Hispanic,H,F,T,Spanish,F,T,F,N,F
8582333,Hispanic,H,M,T,Spanish,F,T,T,N,F
8582345,Hispanic,H,F,F,English,F,T,T,N,F
8582378,Hispanic,H,F,T,Spanish,F,F,T,N,F
8582390,M Multi-Racial,N,M,F,English,F,F,T,N,F
8582411,M Multi-Racial,N,F,F,English,F,F,T,N,F
8582513,Black or African American,N,M,F,English,F,F,T,N,F
8582555,Black or African American,N,F,F,English,F,T,F,N,F
8582570,Black or African American,N,M,F,English,F,F,T,N,F
8582576,Black or African American,N,M,F,English,F,T,T,N,F
8582579,Black or African American,N,M,F,English,F,F,T,N,F
8582582,Asian,N,F,T,Hindi,T,T,F,N,F
8582615,Black or African American,N,F,F,English,F,T,T,N,F
8582621,Black or African American,N,M,F,English,F,F,T,N,F
8582723,Hispanic,H,F,F,English,F,F,T,N,F
8582747,Hispanic,H,M,F,English,T,F,T,N,T
8582783,Black or African American,N,F,F,English,F,F,T,N,F
8582798,Hispanic,H,M,F,English,F,F,T,N,F
8582801,Hispanic,H,F,F,English,F,F,T,N,F
8582807,Hispanic,H,F,T,Spanish,F,F,T,N,F
8582813,Black or African American,N,M,F,English,F,F,T,N,F
8582825,Black or African American,N,F,F,English,F,F,T,N,F
8582828,Black or African American,N,F,F,English,F,T,F,N,F
8582831,Black or African American,N,F,F,English,F,F,T,N,F
8582834,Black or African American,N,F,F,English,F,F,T,N,F
8582837,Black or African American,N,F,F,English,F,T,T,N,F
8582855,Hispanic,H,M,T,Spanish,F,T,T,N,F
8582861,Black or African American,N,F,F,English,F,T,T,N,F
8582897,Black or African American,N,M,F,English,F,F,T,N,F
8582909,Black or African American,N,F,F,English,F,F,T,N,F
8582921,Black or African American,N,F,F,English,F,F,T,N,T
8582936,Black or African American,N,F,F,English,F,T,T,N,F
8583086,Hispanic,H,M,T,Spanish,T,F,F,N,F
8583161,Black or African American,N,F,F,English,F,T,T,N,F
8583188,Black or African American,N,F,F,English,F,F,T,N,F
8583314,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583371,Hispanic,H,M,F,English,F,F,T,N,F
8583377,M Multi-Racial,N,F,F,English,F,T,T,N,F
8583428,Black or African American,N,F,F,English,F,F,F,N,F
8583434,Hispanic,H,F,F,English,F,F,T,N,F
8583452,Asian,N,M,F,Vietnamese,T,F,T,N,F
8583461,Hispanic,H,M,F,Spanish,T,F,T,N,F
8583470,Hispanic,H,M,F,English,F,F,T,N,F
8583476,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583482,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583488,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583503,Hispanic,H,M,T,Spanish,F,F,T,N,T
8583512,Hispanic,H,F,T,Spanish,F,T,T,N,F
8583539,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583551,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583593,Black or African American,N,M,F,English,F,T,T,N,F
8583650,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583653,M Multi-Racial,N,F,F,English,F,T,T,N,F
8583668,Hispanic,H,F,T,Spanish,F,T,T,N,F
8583686,Hispanic,H,F,T,Spanish,F,T,T,N,F
8583698,Hispanic,H,F,T,Spanish,F,T,T,N,F
8583752,Black or African American,N,F,F,English,F,F,T,N,F
8583764,Hispanic,H,M,T,Spanish,F,F,F,N,F
8583827,Hispanic,H,M,F,English,F,F,T,N,F
8583881,Hispanic,H,F,T,Spanish,F,F,T,N,F
8583947,Hispanic,H,M,T,Spanish,F,T,T,N,F
8584004,Hispanic,H,M,T,Spanish,F,F,T,N,F
8584055,Hispanic,H,F,F,English,F,F,T,N,F
8584064,Hispanic,H,F,F,Spanish,F,F,T,N,F
8584094,Hispanic,H,M,F,English,F,F,F,N,F
8584145,Hispanic,H,F,F,English,F,F,T,N,F
8584181,Hispanic,H,M,T,Spanish,T,F,T,N,T
8584223,Black or African American,N,F,T,English,F,F,T,N,F
8584355,Hispanic,H,M,F,English,F,F,T,N,F
8584421,Black or African American,N,M,F,English,F,F,T,N,F
8584433,Hispanic,H,M,F,Spanish,F,T,T,N,F
8584457,Hispanic,H,M,T,Spanish,F,F,T,N,F
8584469,Hispanic,H,F,F,Spanish,F,T,F,N,F
8584472,Hispanic,H,F,F,English,F,T,T,N,F
8584475,Black or African American,N,M,F,English,F,F,T,N,F
8584490,Black or African American,N,M,F,English,F,F,T,N,F
8584508,White,N,M,F,English,T,F,F,N,T
8584514,Black or African American,N,M,F,English,F,F,T,N,F
8584523,Hispanic,H,M,T,Spanish,T,F,T,N,F
8584532,Hispanic,H,M,T,Spanish,T,F,T,N,F
8584538,Black or African American,N,F,F,English,F,F,T,N,F
8584547,Black or African American,N,M,F,English,F,F,T,N,F
8584565,Hispanic,H,F,F,Spanish,F,F,T,N,F
8584598,Hispanic,H,F,T,Spanish,F,F,T,N,F
8584607,Hispanic,H,M,T,Spanish,F,T,T,N,F
8584637,Hispanic,H,F,T,Spanish,T,F,T,N,F
8584649,Hispanic,H,M,T,Spanish,T,T,T,N,F
8584652,Hispanic,H,F,T,Spanish,F,F,T,N,F
8584667,Black or African American,N,M,F,English,F,F,T,N,F
8584724,Hispanic,H,M,T,Spanish,T,F,T,N,F
8584784,Hispanic,H,F,T,Spanish,F,F,T,N,F
8584793,Hispanic,H,M,T,Spanish,T,F,T,N,F
8584874,Hispanic,H,F,T,Spanish,F,F,T,N,F
8584898,Black or African American,N,M,F,English,F,F,T,N,F
8584922,Black or African American,N,M,F,English,F,F,T,N,F
8584928,Hispanic,H,M,T,Spanish,T,F,T,N,F
8584952,Black or African American,N,F,F,English,T,F,T,N,T
8584982,Black or African American,N,F,F,English,F,F,T,N,F
8585003,Hispanic,H,F,T,Spanish,F,F,T,N,F
8585102,Hispanic,H,M,F,English,F,F,T,N,T
8585150,Black or African American,N,F,F,English,F,F,T,N,F
8585186,Hispanic,H,M,T,Spanish,T,F,T,N,F
8585201,White,N,M,T,Arabic,F,F,T,N,F
8585276,Hispanic,H,M,F,Spanish,F,F,T,N,F
8585288,Hispanic,H,M,T,Spanish,F,F,T,N,F
8585294,Hispanic,H,M,T,English,F,F,T,N,F
8585387,Hispanic,H,F,T,Spanish,F,T,F,N,F
8585408,Hispanic,H,M,F,English,F,F,T,N,F
8585435,Hispanic,H,M,T,Spanish,T,F,T,N,F
8585438,Hispanic,H,F,T,Spanish,F,F,T,N,F
8585510,Hispanic,H,F,T,Spanish,F,T,F,N,F
8585534,Hispanic,H,F,T,Spanish,F,F,T,N,F
8585669,Black or African American,N,F,F,English,F,T,T,N,F
8585720,Hispanic,H,M,T,Spanish,T,F,T,N,F
8585804,Hispanic,H,F,F,English,T,F,T,N,F
8585858,Hispanic,H,M,F,English,T,F,T,N,F
8586185,Hispanic,H,M,T,Spanish,T,F,T,N,F
8586200,Hispanic,H,F,T,Spanish,F,F,T,N,F
8586242,Hispanic,H,F,T,Spanish,F,F,T,N,F
8586305,Hispanic,H,M,T,Spanish,F,F,T,N,F
8586422,Hispanic,H,F,T,Spanish,F,T,F,N,F
8586488,Hispanic,H,M,T,Spanish,F,T,F,N,F
8586533,Hispanic,H,M,T,Spanish,F,F,T,N,F
8586569,Hispanic,H,M,T,Spanish,F,F,F,N,F
8586635,Black or African American,N,F,F,English,F,F,T,N,F
8586743,Hispanic,H,M,T,Spanish,T,F,T,N,F
8587304,Hispanic,H,F,T,Spanish,F,T,T,N,F
8587547,Hispanic,H,F,T,Spanish,F,F,T,N,F
8587577,Hispanic,H,M,F,English,F,F,T,N,F
8587613,Black or African American,N,F,F,English,F,T,T,N,F
8587697,Hispanic,H,M,T,Spanish,F,F,T,N,F
